Dataset, Plane_Height, Reference, Z_Factor, Area_2D, Area_3D, Volume
..Output_data\eddy_003l_20080517, 921.82, ABOVE, 1.000000, 379.90074938552, 406.71712878779, 382.76968465969
..Output_data\eddy_003l_20080517, 921.92, ABOVE, 1.000000, 356.37342425034, 382.03612431979, 345.92986022897
..Output_data\eddy_003l_20080517, 922.02, ABOVE, 1.000000, 323.96766525718, 348.26735243943, 311.85684902199
..Output_data\eddy_003l_20080517, 922.12, ABOVE, 1.000000, 285.40964111708, 308.38697297912, 281.31034797134
..Output_data\eddy_003l_20080517, 922.22, ABOVE, 1.000000, 252.15161845691, 273.80198503019, 254.4998500915
..Output_data\eddy_003l_20080517, 922.32, ABOVE, 1.000000, 228.21468189533, 248.54573082135, 230.59783599408
..Output_data\eddy_003l_20080517, 922.42, ABOVE, 1.000000, 215.44317256213, 234.48331385649, 208.49432128105
..Output_data\eddy_003l_20080517, 922.52, ABOVE, 1.000000, 205.87598064495, 223.61821009194, 187.42586954476
..Output_data\eddy_003l_20080517, 922.62, ABOVE, 1.000000, 196.06206718622, 212.51283753318, 167.32649807446
..Output_data\eddy_003l_20080517, 922.72, ABOVE, 1.000000, 186.03727868948, 201.2035340433, 148.21970607026
..Output_data\eddy_003l_20080517, 922.82, ABOVE, 1.000000, 175.8519806989, 189.75627581698, 130.12477194353
..Output_data\eddy_003l_20080517, 922.92, ABOVE, 1.000000, 165.69235538969, 178.35955033829, 113.04870274943
..Output_data\eddy_003l_20080517, 923.02, ABOVE, 1.000000, 155.48629817091, 166.95048201124, 96.98872722403
..Output_data\eddy_003l_20080517, 923.12, ABOVE, 1.000000, 145.32173194776, 155.61181684355, 81.948931645136
..Output_data\eddy_003l_20080517, 923.22, ABOVE, 1.000000, 135.32027614247, 144.44871379087, 67.921006268725
..Output_data\eddy_003l_20080517, 923.32, ABOVE, 1.000000, 125.4842027319, 133.47427984683, 54.875426453192
..Output_data\eddy_003l_20080517, 923.42, ABOVE, 1.000000, 111.3264607521, 118.37096324684, 42.951040076286
..Output_data\eddy_003l_20080517, 923.52, ABOVE, 1.000000, 88.812999070766, 95.108737992402, 33.020996867001
..Output_data\eddy_003l_20080517, 923.62, ABOVE, 1.000000, 73.841090515475, 79.355320959134, 24.917308590098
..Output_data\eddy_003l_20080517, 923.72, ABOVE, 1.000000, 61.640206975332, 66.343106269099, 18.148894952386
..Output_data\eddy_003l_20080517, 923.82, ABOVE, 1.000000, 49.561576363254, 53.471866609932, 12.587189097918
..Output_data\eddy_003l_20080517, 923.92, ABOVE, 1.000000, 35.930251704402, 39.087448298359, 8.2905665396337
..Output_data\eddy_003l_20080517, 924.02, ABOVE, 1.000000, 24.540688475363, 27.040424443564, 5.3242839466435
..Output_data\eddy_003l_20080517, 924.12, ABOVE, 1.000000, 17.055629103769,  18.9505077581, 3.2654584168777
..Output_data\eddy_003l_20080517, 924.22, ABOVE, 1.000000, 11.527823788922, 12.862044227244, 1.8426735020438
..Output_data\eddy_003l_20080517, 924.32, ABOVE, 1.000000, 6.6766438212125, 7.5061919640397, 0.93754022975956
..Output_data\eddy_003l_20080517, 924.42, ABOVE, 1.000000, 3.0653716946341, 3.5385912423732, 0.47601445983842
..Output_data\eddy_003l_20080517, 924.52, ABOVE, 1.000000, 1.8399022890079, 2.1417243654708, 0.23799857112302
..Output_data\eddy_003l_20080517, 924.62, ABOVE, 1.000000, 1.0597066841088, 1.2392301366445, 0.094224753183605
..Output_data\eddy_003l_20080517, 924.72, ABOVE, 1.000000, 0.43105661726135, 0.50718021162303, 0.021063407795189
..Output_data\eddy_003l_20080517, 924.82, ABOVE, 1.000000, 0.035168620726698, 0.041968499758159, 0.00040111606998648
..Output_data\eddy_003l_20080517, 924.92, ABOVE, 1.000000,              0,              0,              0
