Dataset, Plane_Height, Reference, Z_Factor, Area_2D, Area_3D, Volume
..put_data\mineddy_003l_20080202, 914.52, ABOVE, 1.000000, 5108.8988413155, 5348.9013804539, 13952.979165298
..put_data\mineddy_003l_20080202, 914.62, ABOVE, 1.000000, 5038.8154902926, 5275.9434620501, 13445.571568937
..put_data\mineddy_003l_20080202, 914.72, ABOVE, 1.000000, 4963.4478089867, 5197.7716911066, 12945.433695926
..put_data\mineddy_003l_20080202, 914.82, ABOVE, 1.000000, 4881.2784120746, 5112.9667350638, 12453.057191431
..put_data\mineddy_003l_20080202, 914.92, ABOVE, 1.000000, 4775.9821853869, 5005.0851902507, 11970.000809412
..put_data\mineddy_003l_20080202, 915.02, ABOVE, 1.000000, 4652.8962781835, 4879.2147297128, 11498.695093187
..put_data\mineddy_003l_20080202, 915.12, ABOVE, 1.000000, 4533.7627329584, 4757.0819677649, 11039.347134841
..put_data\mineddy_003l_20080202, 915.22, ABOVE, 1.000000, 4400.8834051192, 4620.9438681339, 10592.047419058
..put_data\mineddy_003l_20080202, 915.32, ABOVE, 1.000000, 4229.2952956814, 4445.8550918534, 10160.518295835
..put_data\mineddy_003l_20080202, 915.42, ABOVE, 1.000000, 4082.3679615409, 4295.1626706316, 9745.2449257723
..put_data\mineddy_003l_20080202, 915.52, ABOVE, 1.000000, 3946.3737132148, 4155.3147117623, 9343.8795986456
..put_data\mineddy_003l_20080202, 915.62, ABOVE, 1.000000, 3809.423341554, 4014.597833638, 8956.072589573
..put_data\mineddy_003l_20080202, 915.72, ABOVE, 1.000000, 3688.4497233135, 3890.1064805934, 8581.3048709192
..put_data\mineddy_003l_20080202, 915.82, ABOVE, 1.000000, 3576.2261304953, 3774.4770174114, 8218.1304473443
..put_data\mineddy_003l_20080202, 915.92, ABOVE, 1.000000, 3464.058928157, 3658.9142438379, 7866.1637648045
..put_data\mineddy_003l_20080202, 916.02, ABOVE, 1.000000, 3355.6694142192, 3547.2822060257, 7525.1962978713
..put_data\mineddy_003l_20080202, 916.12, ABOVE, 1.000000, 3253.5106415266, 3442.0125099145, 7194.7966011166
..put_data\mineddy_003l_20080202, 916.22, ABOVE, 1.000000, 3159.5488464207, 3344.9742994615, 6874.2054658665
..put_data\mineddy_003l_20080202, 916.32, ABOVE, 1.000000, 3071.1286487582, 3253.5859668144, 6562.6230319216
..put_data\mineddy_003l_20080202, 916.42, ABOVE, 1.000000, 2982.7980098416, 3162.3298860377, 6259.9982446436
..put_data\mineddy_003l_20080202, 916.52, ABOVE, 1.000000, 2901.348221115, 3077.901367655, 5965.7630686576
..put_data\mineddy_003l_20080202, 916.62, ABOVE, 1.000000, 2814.4600714422, 2987.9834629107, 5679.9756051758
..put_data\mineddy_003l_20080202, 916.72, ABOVE, 1.000000, 2749.0627300435, 2919.710333731, 5401.9942938948
..put_data\mineddy_003l_20080202, 916.82, ABOVE, 1.000000, 2690.478345939, 2858.233873044, 5130.0229277654
..put_data\mineddy_003l_20080202, 916.92, ABOVE, 1.000000, 2632.5331978728, 2797.301238335, 4863.8708287378
..put_data\mineddy_003l_20080202, 917.02, ABOVE, 1.000000, 2569.4384099045, 2731.0875622889, 4603.6987321354
..put_data\mineddy_003l_20080202, 917.12, ABOVE, 1.000000, 2495.9746297916, 2654.3030500513, 4350.5540541386
..put_data\mineddy_003l_20080202, 917.22, ABOVE, 1.000000, 2429.1147668228, 2583.9486032927, 4104.2478974995
..put_data\mineddy_003l_20080202, 917.32, ABOVE, 1.000000, 2360.6620410651, 2511.9356178714, 3864.6898583065
..put_data\mineddy_003l_20080202, 917.42, ABOVE, 1.000000, 2273.0900067887, 2420.5969039172, 3632.7158538635
..put_data\mineddy_003l_20080202, 917.52, ABOVE, 1.000000, 2173.3734598652, 2316.7687378974, 3410.425520987
..put_data\mineddy_003l_20080202, 917.62, ABOVE, 1.000000, 2071.9756257858, 2211.0423723608, 3198.1488854441
..put_data\mineddy_003l_20080202, 917.72, ABOVE, 1.000000, 1958.3189935698, 2093.0600250897, 2996.4555237963
..put_data\mineddy_003l_20080202, 917.82, ABOVE, 1.000000, 1843.2891204766, 1973.8164042885, 2806.4711160005
..put_data\mineddy_003l_20080202, 917.92, ABOVE, 1.000000, 1743.6588581634, 1870.1555117113, 2627.2737324965
..put_data\mineddy_003l_20080202, 918.02, ABOVE, 1.000000, 1646.4794120141, 1769.0338111265, 2457.722209176
..put_data\mineddy_003l_20080202, 918.12, ABOVE, 1.000000, 1551.0705774184, 1669.8468582546, 2297.8832751458
..put_data\mineddy_003l_20080202, 918.22, ABOVE, 1.000000, 1460.2936241959, 1575.4065279326, 2147.2977129862
..put_data\mineddy_003l_20080202, 918.32, ABOVE, 1.000000, 1365.6852089285, 1477.2782697444, 2005.9911364799
..put_data\mineddy_003l_20080202, 918.42, ABOVE, 1.000000, 1274.3875486366, 1382.5675026043, 1873.9944495273
..put_data\mineddy_003l_20080202, 918.52, ABOVE, 1.000000, 1189.6317041459, 1294.5760334772, 1750.8676966046
..put_data\mineddy_003l_20080202, 918.62, ABOVE, 1.000000, 1098.0422107228, 1199.986047752, 1636.4369196892
..put_data\mineddy_003l_20080202, 918.72, ABOVE, 1.000000, 1011.0604335162, 1110.0791250274, 1531.0709487539
..put_data\mineddy_003l_20080202, 918.82, ABOVE, 1.000000, 928.27509111611, 1024.4668595148, 1434.0633875334
..put_data\mineddy_003l_20080202, 918.92, ABOVE, 1.000000, 848.47990241185, 942.00190698857, 1345.2368043464
..put_data\mineddy_003l_20080202, 919.02, ABOVE, 1.000000, 779.50148002093, 870.62052701512, 1264.0990698973
..put_data\mineddy_003l_20080202, 919.12, ABOVE, 1.000000, 731.40705594313, 820.4045563142, 1188.6764156037
..put_data\mineddy_003l_20080202, 919.22, ABOVE, 1.000000, 691.78800910826, 778.83065223135, 1117.5300959931
..put_data\mineddy_003l_20080202, 919.32, ABOVE, 1.000000, 653.68675849789, 738.79769853497, 1050.285771977
..put_data\mineddy_003l_20080202, 919.42, ABOVE, 1.000000, 618.43473122109, 701.7180087587, 986.71001349862
..put_data\mineddy_003l_20080202, 919.52, ABOVE, 1.000000, 586.26583290917, 667.86372057291, 926.50974844412
..put_data\mineddy_003l_20080202, 919.62, ABOVE, 1.000000, 557.71231111834, 637.78358631898, 869.33780545722
..put_data\mineddy_003l_20080202, 919.72, ABOVE, 1.000000, 531.08968843753, 609.77772563078, 814.90320723652
..put_data\mineddy_003l_20080202, 919.82, ABOVE, 1.000000, 504.02519124081, 581.23981671381, 763.12978688962
..put_data\mineddy_003l_20080202, 919.92, ABOVE, 1.000000, 477.15624018789, 552.82599285458, 714.07476741307
..put_data\mineddy_003l_20080202, 920.02, ABOVE, 1.000000, 452.79162606367, 526.97583584385, 667.6045934262
..put_data\mineddy_003l_20080202, 920.12, ABOVE, 1.000000, 426.8568837858, 499.59189662233, 623.58596182219
..put_data\mineddy_003l_20080202, 920.22, ABOVE, 1.000000, 400.68750123199,  472.079580359, 582.21607990554
..put_data\mineddy_003l_20080202, 920.32, ABOVE, 1.000000, 371.61026776721, 441.78266003882, 543.46213116087
..put_data\mineddy_003l_20080202, 920.42, ABOVE, 1.000000, 334.23262237645, 403.19422194438, 508.2492025268
..put_data\mineddy_003l_20080202, 920.52, ABOVE, 1.000000, 311.18511015756, 379.04200185631, 476.01867764409
..put_data\mineddy_003l_20080202, 920.62, ABOVE, 1.000000, 290.59207642554, 357.25917449807, 446.00026226378
..put_data\mineddy_003l_20080202, 920.72, ABOVE, 1.000000, 272.26337255399, 337.48589777315, 417.84151440313
..put_data\mineddy_003l_20080202, 920.82, ABOVE, 1.000000, 254.82096755334, 318.4462860854, 391.49668396536
..put_data\mineddy_003l_20080202, 920.92, ABOVE, 1.000000, 237.88219931874, 299.62111905287, 366.90310917236
..put_data\mineddy_003l_20080202, 921.02, ABOVE, 1.000000, 226.78130923568, 286.35225826477, 343.67887296759
..put_data\mineddy_003l_20080202, 921.12, ABOVE, 1.000000, 216.83272903576, 274.10185087783, 321.50394848864
..put_data\mineddy_003l_20080202, 921.22, ABOVE, 1.000000, 206.9023147729, 261.73181096785, 300.33355020949
..put_data\mineddy_003l_20080202, 921.32, ABOVE, 1.000000, 197.68638868922, 250.02292456443, 280.10885877451
..put_data\mineddy_003l_20080202, 921.42, ABOVE, 1.000000, 189.30843788067, 239.07084637111, 260.76515288095
..put_data\mineddy_003l_20080202, 921.52, ABOVE, 1.000000, 181.33445499544, 228.49028405078, 242.23433401822
..put_data\mineddy_003l_20080202, 921.62, ABOVE, 1.000000, 173.56252995421, 218.10607200437, 224.49186036683
..put_data\mineddy_003l_20080202, 921.72, ABOVE, 1.000000, 166.27131574101, 208.13016084443, 207.50456039734
..put_data\mineddy_003l_20080202, 921.82, ABOVE, 1.000000, 159.23049430851, 198.38700904945, 191.23020904377
..put_data\mineddy_003l_20080202, 921.92, ABOVE, 1.000000, 152.10173924965, 188.58510857936, 175.66189671338
..put_data\mineddy_003l_20080202, 922.02, ABOVE, 1.000000, 144.91616676115, 178.95437307741, 160.81328527954
..put_data\mineddy_003l_20080202, 922.12, ABOVE, 1.000000, 137.55221301469, 169.48208437854, 146.68722873685
..put_data\mineddy_003l_20080202, 922.22, ABOVE, 1.000000, 130.00455801424, 159.94917883995, 133.3159837162
..put_data\mineddy_003l_20080202, 922.32, ABOVE, 1.000000, 122.79564105889, 150.77094559586, 120.67687373514
..put_data\mineddy_003l_20080202, 922.42, ABOVE, 1.000000, 116.03293525057, 142.02933825962, 108.73607533287
..put_data\mineddy_003l_20080202, 922.52, ABOVE, 1.000000, 109.68162946662, 133.6852033083, 97.460015913818
..put_data\mineddy_003l_20080202, 922.62, ABOVE, 1.000000, 103.97917717087, 125.97678874236, 86.77827201747
..put_data\mineddy_003l_20080202, 922.72, ABOVE, 1.000000, 98.427745376645, 118.43049985187, 76.658968672799
..put_data\mineddy_003l_20080202, 922.82, ABOVE, 1.000000, 93.038243506954, 111.05860568771, 67.087259095422
..put_data\mineddy_003l_20080202, 922.92, ABOVE, 1.000000, 87.714535824405, 103.77231144711, 58.04973520647
..put_data\mineddy_003l_20080202, 923.02, ABOVE, 1.000000, 82.430587318789, 96.549483952595, 49.543115892906
..put_data\mineddy_003l_20080202, 923.12, ABOVE, 1.000000, 77.240428490309, 89.451023051023, 41.560536713336
..put_data\mineddy_003l_20080202, 923.22, ABOVE, 1.000000, 72.002506688555, 82.36568586309, 34.097082549998
..put_data\mineddy_003l_20080202, 923.32, ABOVE, 1.000000, 66.042114122387, 74.707425544103, 27.181833323014
..put_data\mineddy_003l_20080202, 923.42, ABOVE, 1.000000, 59.414731935135, 66.554533217172, 20.906938083217
..put_data\mineddy_003l_20080202, 923.52, ABOVE, 1.000000, 51.664122293159, 57.365436174916, 15.334138646799
..put_data\mineddy_003l_20080202, 923.62, ABOVE, 1.000000, 41.960306010106, 46.351411285042, 10.648425104238
..put_data\mineddy_003l_20080202, 923.72, ABOVE, 1.000000, 32.369489457221, 35.53917882396, 6.9362475569173
..put_data\mineddy_003l_20080202, 923.82, ABOVE, 1.000000, 23.103744715512, 25.187121208283, 4.1671916024465
..put_data\mineddy_003l_20080202, 923.92, ABOVE, 1.000000, 14.988131694827, 16.24414228635, 2.2764271860204
..put_data\mineddy_003l_20080202, 924.02, ABOVE, 1.000000, 9.2314838572196, 9.9833041952486, 1.0854671561135
..put_data\mineddy_003l_20080202, 924.12, ABOVE, 1.000000, 4.9089844788482, 5.2985150727577, 0.387608829067
..put_data\mineddy_003l_20080202, 924.22, ABOVE, 1.000000, 1.634839569429, 1.7708545796892, 0.074051576085943
..put_data\mineddy_003l_20080202, 924.32, ABOVE, 1.000000, 0.14315034495134, 0.15740660442629, 0.0023681241334545
..put_data\mineddy_003l_20080202, 924.42, ABOVE, 1.000000,              0,              0,              0
